name,address,latitude,longitude,RestaurantsPriceRange2,stars,business_type,kitchen_type,veggy,GoodForKids,RestaurantsDelivery,WiFi,Alcohol,OutdoorSeating,garage,lot,valet,breakfast,brunch,lunch,dinner,dessert,latenight,romantic,intimate,upscale,casual,trendy,classy,RestaurantsReservations,review_count,parking,Sunday_open,Sunday_close,Monday_open,Monday_close,Tuesday_open,Tuesday_close,Wednesday_open,Wednesday_close,Thursday_open,Thursday_close,Friday_open,Friday_close,Saturday_open,Saturday_close
Zanzibar Soul Fusion,627 Prospect Ave E,41.4987243,-81.6883557,2,3.5,other,Southern,other,TRUE,TRUE,free,full_bar,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,267,TRUE,10:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,0:00:00,10:00:00,0:00:00
Map of Thailand,"3710 Payne Ave, Ste 106",41.5095919,-81.662275,2,4.5,other,Thai,other,TRUE,FALSE,no,none,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,223,TRUE,,,11:30:00,21:00:00,11:30:00,21:00:00,11:30:00,21:00:00,11:30:00,21:00:00,11:30:00,21:00:00,11:30:00,21:30:00
Lava Lounge,1307 Auburn Ave,41.4759147,-81.6907885,2,4,Bars,other,other,FALSE,FALSE,free,full_bar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,83,FALSE,17:00:00,23:00:00,16:00:00,0:00:00,16:00:00,0:00:00,16:00:00,0:00:00,16:00:00,0:00:00,16:00:00,2:30:00,16:00:00,2:30:00
Taco Bell Cantina,200 Euclid Avenue,41.49931041,-81.6915189,1,3,Fast Food,Mexican,other,TRUE,TRUE,free,beer_and_wine,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,49,FALSE,9:00:00,1:30:00,9:00:00,1:30:00,9:00:00,1:30:00,9:00:00,1:30:00,9:00:00,1:30:00,9:00:00,3:30:00,9:00:00,3:30:00
The Palazzo Restaurant,10031 Detroit Ave,41.4796057,-81.7539453,,5,other,Italian,other,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,19,TRUE,16:00:00,21:00:00,,,16:00:00,22:00:00,16:00:00,22:00:00,16:00:00,22:00:00,16:00:00,23:00:00,16:00:00,23:00:00
The Kensington Pub,2260 Lee Rd,41.4980667,-81.5655983,,4.5,Bars,other,other,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,19,FALSE,17:00:00,2:00:00,17:00:00,2:00:00,17:00:00,2:00:00,17:00:00,2:00:00,17:00:00,2:00:00,17:00:00,2:00:00,17:00:00,2:00:00
Office,8800 Pearl Rd,41.3452509,-81.8255316,,3.5,Bars,other,other,,FALSE,,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,FALSE,,,,,,,,,,,,,,
Civilization,2366 W 11th St,41.4798463,-81.6895912,1,4,Cafes,other,other,FALSE,FALSE,free,none,TRUE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,119,FALSE,8:00:00,18:00:00,7:00:00,19:00:00,7:00:00,19:00:00,7:00:00,19:00:00,7:00:00,19:00:00,7:00:00,23:00:00,8:00:00,23:00:00
Elements Bistro,2300 Euclid Ave,41.5015955,-81.6727615,2,4.5,other,other,other,FALSE,FALSE,free,beer_and_wine,TRUE,FALSE,FALSE,FALSE,,,TRUE,,,,FALSE,,,TRUE,TRUE,,TRUE,21,FALSE,,,11:00:00,16:00:00,11:00:00,16:00:00,11:00:00,16:00:00,11:00:00,16:00:00,11:00:00,16:00:00,,
Victory Alley,721 Bolivar Rd,41.4974188,-81.6860444,1,3,Bars,other,other,TRUE,FALSE,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,FALSE,11:00:00,23:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00
Little Caesars,5721 Turney Rd,41.4076669,-81.598679,1,2,other,other,other,,,,,,,,,,,,,,,FALSE,,,,,,,6,FALSE,8:00:00,20:00:00,8:00:00,20:30:00,8:00:00,20:00:00,8:00:00,20:00:00,8:00:00,20:00:00,8:00:00,20:00:00,8:00:00,20:00:00
Rowley Inn,1104 Rowley Ave,41.4689993,-81.6878849,2,4.5,Bars,other,other,FALSE,FALSE,free,full_bar,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,TRUE,171,FALSE,5:30:00,2:00:00,8:00:00,0:00:00,7:00:00,23:00:00,7:00:00,23:00:00,7:00:00,23:00:00,5:30:00,22:00:00,5:30:00,23:00:00
Thai Elephant Restaurant,16610 Lorain Ave,41.4509427,-81.8139555,2,4,other,Thai,other,TRUE,TRUE,free,none,FALSE,FALSE,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,,,TRUE,,,TRUE,106,FALSE,17:00:00,21:00:00,,,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00
China Dragon Restaurant,11421 Buckeye Rd,41.4826303,-81.6058534,2,2,other,Chinese,other,FALSE,TRUE,,,,,,,,,,,,,FALSE,,,,,,FALSE,10,FALSE,,,,,,,,,,,,,,
Harry Buffalo,2120 East 4th St,41.4978078,-81.68990747,2,3.5,Bars,other,other,TRUE,,free,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,251,FALSE,11:00:00,2:00:00,11:00:00,2:00:00,11:00:00,2:00:00,11:00:00,2:00:00,11:00:00,2:00:00,11:00:00,2:00:00,11:00:00,2:00:00
Zanzibar Soul Fusion,13225 Shaker Square,41.4841699,-81.5897353,2,3.5,other,Southern,other,TRUE,TRUE,no,full_bar,TRUE,FALSE,FALSE,FALSE,FALSE,,,TRUE,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,214,FALSE,11:00:00,23:00:00,17:00:00,23:00:00,17:00:00,23:00:00,17:00:00,23:00:00,17:00:00,23:00:00,11:00:00,1:00:00,11:00:00,1:00:00
Hatfield's Goode Grub,16700 Lorain Ave,41.45071929,-81.81398696,2,4.5,Food Trucks,Southern,other,TRUE,TRUE,free,full_bar,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,121,TRUE,8:00:00,20:00:00,,,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,9:00:00,1:00:00,9:00:00,1:00:00
Good To Go,1360 E 9th St,41.5034489,-81.6900778,,5,Cafes,other,other,TRUE,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,5,FALSE,,,7:00:00,16:00:00,7:00:00,16:00:00,7:00:00,16:00:00,7:00:00,16:00:00,7:00:00,16:00:00,,
Old Fashion Hot Dogs,4008 Lorain Ave,41.4805523,-81.7134136,1,4.5,Fast Food,other,other,TRUE,FALSE,no,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,80,FALSE,11:00:00,17:00:00,10:00:00,1:00:00,10:00:00,1:00:00,10:00:00,1:00:00,10:00:00,1:00:00,10:00:00,3:00:00,10:00:00,3:00:00
Five Guys,3273 Steelyard Dr,41.4645276,-81.6870377,1,4,Fast Food,other,other,TRUE,TRUE,no,none,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,23,TRUE,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00
Literary Tavern,1031 Literary Rd,41.480252,-81.688472,,5,Bars,other,other,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,7,FALSE,,,12:00:00,1:00:00,12:00:00,1:00:00,12:00:00,1:00:00,12:00:00,1:00:00,12:00:00,1:00:00,16:00:00,1:00:00
Parallax Restaurant and Lounge,2179 W 11th St,41.482406,-81.68906,3,4,Bars,Asian Fusion,other,FALSE,FALSE,no,full_bar,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,233,TRUE,,,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,0:00:00,17:00:00,0:00:00
Omar's Seafood & Grill,12520 St Clair Ave,41.5415564,-81.5966002,2,3.5,other,other,other,TRUE,FALSE,no,none,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,FALSE,10:00:00,23:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,23:00:00
Souper Market,1900 E 6th St,41.5005885,-81.6897623,,5,other,other,other,,,,,,,,,,,,,,,FALSE,,,,,,,4,FALSE,,,,,,,,,,,,,,
Sí Señor Mexican Restaurant,16800 Lorain Ave,41.4508183,-81.814615,2,4,other,Mexican,other,TRUE,FALSE,free,full_bar,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,99,TRUE,11:30:00,21:00:00,,,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:30:00,12:00:00,22:30:00
Taco Bell,5840 Memphis Avenue,41.439816,-81.726985,1,1.5,Fast Food,Mexican,other,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,,,,,FALSE,16,FALSE,7:00:00,23:00:00,7:00:00,23:00:00,7:00:00,23:00:00,7:00:00,23:00:00,7:00:00,23:00:00,7:00:00,23:00:00,7:00:00,23:00:00
Indies,530 Euclid Ave,41.4997445,-81.68982981,1,4.5,other,Indian,other,TRUE,FALSE,no,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,69,FALSE,,,8:30:00,17:30:00,8:30:00,17:30:00,8:30:00,17:30:00,8:30:00,17:30:00,8:30:00,17:30:00,,
Shake Shack,5300 Riverside Dr,41.41054916,-81.83869654,,3,Burgers,other,other,,,,,,,,,,,,,,,FALSE,,,,,,,12,FALSE,5:00:00,19:00:00,5:00:00,19:00:00,5:00:00,19:00:00,5:00:00,19:00:00,5:00:00,19:00:00,5:00:00,19:00:00,5:00:00,19:00:00
Ruth's Chris Steak House,"200 Public Sq, Ste 104",41.5000404,-81.6922384,3,4,Bars,other,other,FALSE,FALSE,free,full_bar,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,83,TRUE,16:00:00,21:00:00,17:00:00,22:00:00,16:00:00,22:30:00,17:00:00,22:00:00,17:00:00,22:00:00,16:30:00,22:30:00,16:30:00,22:30:00
John John's Seafood,15828 Euclid Ave,41.5415709,-81.5699009,2,4.5,other,other,other,FALSE,TRUE,no,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,FALSE,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00
Good Olde Daze,6001 State Rd,41.3998073,-81.7101937,,3.5,Burgers,other,other,,,,,,,,,,,,,,,FALSE,,,,,,,11,FALSE,,,,,,,,,,,,,,
La Morenita,3156 W 25th St,41.46825863,-81.70014862,1,5,other,Latin American,other,,,,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,,,,,,4,FALSE,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,21:00:00
China House,7413 Memphis Ave,41.4398212,-81.7363194,1,2,other,Chinese,other,TRUE,TRUE,no,none,FALSE,FALSE,TRUE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,TRUE,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00
Dimitri's Family Restaurant,10945 Lorain Ave,41.4637154,-81.7625088,1,2,other,other,other,TRUE,TRUE,free,none,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,FALSE,6:00:00,6:00:00,6:00:00,6:00:00,6:00:00,6:00:00,6:00:00,6:00:00,6:00:00,6:00:00,6:00:00,6:00:00,6:00:00,6:00:00
McDonald's,3782 W 150th St,41.45149917,-81.80190459,1,1.5,Fast Food,other,other,TRUE,TRUE,free,none,,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,FALSE,5:00:00,4:00:00,5:00:00,4:00:00,5:00:00,4:00:00,5:00:00,4:00:00,5:00:00,4:00:00,5:00:00,4:00:00,5:00:00,4:00:00
Sammy's Beach Bar & Grill,"5300 Riverside Dr, Concourse A",41.41240532,-81.83864946,2,1.5,Bars,other,other,FALSE,FALSE,free,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,135,FALSE,5:00:00,20:00:00,5:00:00,20:00:00,5:00:00,20:00:00,5:00:00,20:00:00,5:00:00,20:00:00,5:00:00,20:00:00,5:00:00,19:00:00
Georgio Oven Fresh Pizza,22019 Emery Rd,41.4355949,-81.5236064,2,1.5,other,other,other,TRUE,TRUE,no,none,FALSE,,,,,,,,,,FALSE,,,,,,FALSE,3,FALSE,12:00:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,11:00:00,23:00:00
Taco Bell,1531 W. 117th Street,41.479907,-81.768805,1,3,Fast Food,Mexican,other,TRUE,TRUE,no,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,FALSE,7:00:00,4:00:00,7:00:00,4:00:00,7:00:00,4:00:00,7:00:00,4:00:00,7:00:00,4:00:00,7:00:00,4:00:00,7:00:00,4:00:00
Edison's Pizza Kitchen,2373 Professor Ave,41.4802453,-81.6849536,2,4,other,other,other,TRUE,FALSE,no,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,192,FALSE,14:00:00,22:00:00,16:00:00,0:00:00,16:00:00,0:00:00,16:00:00,0:00:00,16:00:00,0:00:00,16:00:00,2:30:00,13:00:00,2:30:00
Lady Luck MTS Bar & Grill,19309 Nottingham Rd,41.5716627,-81.5435792,2,5,Bars,other,other,FALSE,FALSE,free,full_bar,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,TRUE,11:30:00,0:00:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,16:00:00,2:30:00,11:00:00,2:30:00,15:00:00,2:30:00
Pho Thang Cafe,815 Superior Ave E,41.5024433,-81.6893526,2,4,other,Vietnamese,other,TRUE,TRUE,free,beer_and_wine,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,285,FALSE,11:00:00,19:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00
Ohio Kabob Grill,3359 W 117 St,41.4611581,-81.7685336,2,4.5,Fast Food,Mediterranean,other,TRUE,TRUE,free,none,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,120,TRUE,11:00:00,21:00:00,16:00:00,21:00:00,16:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00
Mike & Dee's Diner,"629 Euclid Ave, Ste 102",41.5001855,-81.688767,1,4,Event Planning & Services,other,other,TRUE,TRUE,free,none,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,74,TRUE,,,6:30:00,14:00:00,6:30:00,14:00:00,6:30:00,14:00:00,6:30:00,14:00:00,6:30:00,14:00:00,8:00:00,13:00:00
Guys Pizza Co,538 Superior Ave,41.5010667,-81.6902877,1,3,Burgers,other,other,TRUE,TRUE,free,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,133,FALSE,11:00:00,0:30:00,11:00:00,0:30:00,11:00:00,0:30:00,11:00:00,0:30:00,11:00:00,0:30:00,11:00:00,3:30:00,11:00:00,3:30:00
Fahrenheit,2417 Professor Ave,41.4797274,-81.6845085,3,4,Bars,Asian Fusion,other,FALSE,FALSE,no,full_bar,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,302,TRUE,10:30:00,15:30:00,17:00:00,23:00:00,17:00:00,23:00:00,17:00:00,23:00:00,17:00:00,23:00:00,17:00:00,1:00:00,17:00:00,1:00:00
McDonald's,1540 E 55th St,41.51675081,-81.65247538,1,3.5,Fast Food,other,other,TRUE,TRUE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,FALSE,10,FALSE,5:00:00,4:00:00,5:00:00,4:00:00,5:00:00,4:00:00,5:00:00,4:00:00,5:00:00,4:00:00,5:00:00,4:00:00,5:00:00,4:00:00
Chipotle Mexican Grill,11452 Euclid Ave,41.50979483,-81.60396249,1,1.5,Fast Food,Mexican,other,TRUE,FALSE,no,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,72,FALSE,10:45:00,22:00:00,10:45:00,22:00:00,10:45:00,22:00:00,10:45:00,22:00:00,10:45:00,22:00:00,10:45:00,22:00:00,10:45:00,22:00:00
Wilbert's Food & Music,812 Huron Ave,41.49791643,-81.68587467,1,4,Bars,other,other,FALSE,FALSE,free,full_bar,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,73,TRUE,10:00:00,0:00:00,9:00:00,0:00:00,9:00:00,0:00:00,9:00:00,0:00:00,9:00:00,0:00:00,9:00:00,2:00:00,9:00:00,2:00:00
City Tap,748 Prospect Ave E,41.4985517,-81.687095,2,3.5,Bars,other,other,FALSE,FALSE,no,full_bar,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,144,FALSE,11:00:00,2:30:00,18:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00
EDWINS Leadership and Restaurant Institute,13101 Shaker Sq,41.48423505,-81.59139678,3,5,other,French,other,FALSE,FALSE,free,full_bar,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,191,TRUE,,,16:00:00,22:00:00,16:00:00,22:00:00,16:00:00,22:00:00,16:00:00,23:30:00,16:00:00,23:30:00,16:00:00,23:30:00
Zeppe's Pizzeria,5559 Wilson Mills Rd,41.539547,-81.4792521,1,4,Event Planning & Services,Italian,other,TRUE,TRUE,free,none,FALSE,FALSE,TRUE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,TRUE,12:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,11:00:00,23:00:00
Phoenix Coffee Bar,"3000 Bridge Ave, Ste A",41.48418341,-81.70885291,1,4.5,Cafes,other,other,FALSE,FALSE,free,none,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,117,TRUE,8:00:00,18:00:00,6:30:00,19:00:00,6:30:00,19:00:00,6:30:00,19:00:00,6:30:00,19:00:00,6:30:00,19:00:00,7:30:00,19:00:00
B and G Tavern,4150 Lorain Ave,41.4801157,-81.7146163,,4.5,other,other,other,FALSE,FALSE,,full_bar,,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,FALSE,,,,,21:30:00,2:30:00,21:30:00,2:30:00,21:30:00,2:30:00,21:30:00,2:30:00,21:30:00,2:30:00
China One,2765 E 55th St,41.4832268,-81.6506821,,2,other,Chinese,other,FALSE,TRUE,,,,,,,,,,,,,FALSE,,,,,,FALSE,6,FALSE,,,,,,,,,,,,,,
Hyde Park Prime Steakhouse,123 W Prospect Ave,41.49750814,-81.69295939,3,4,Steakhouses,other,other,FALSE,FALSE,free,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,75,FALSE,,,,,16:00:00,0:00:00,16:30:00,21:30:00,16:30:00,21:30:00,16:30:00,22:30:00,16:30:00,22:30:00
Cebars,591 E 185th St,41.59138393,-81.54980185,1,3,Bars,other,other,,,,full_bar,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,FALSE,14:00:00,2:00:00,14:00:00,2:00:00,14:00:00,2:00:00,14:00:00,2:00:00,14:00:00,2:00:00,14:00:00,2:00:00,14:00:00,2:00:00
Happy's Pizza,7412 Detroit Ave,41.4827699,-81.7362458,1,2,other,other,other,FALSE,TRUE,no,none,FALSE,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,,,,,10:00:00,23:45:00,0:00:00,23:45:00,10:00:00,23:45:00,10:00:00,23:45:00,,
Penn Station East Coast Subs,6258 Mayfield Rd,41.5196451,-81.454055,1,3.5,other,other,other,TRUE,FALSE,free,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,11:30:00,20:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00
Papa John's Pizza,6649 Pearl Rd,41.3817914,-81.7799624,1,2.5,other,other,other,FALSE,TRUE,no,none,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,FALSE,,,,,,,,,,,,,,
The Rib Cage,1830 W 25th St,41.4861069,-81.705329,,3.5,Bars,other,other,,TRUE,free,full_bar,TRUE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,27,FALSE,11:30:00,0:00:00,16:00:00,0:00:00,16:00:00,0:00:00,16:00:00,2:30:00,16:00:00,2:30:00,11:30:00,2:30:00,11:30:00,2:30:00
Burger King,16511 Harvard Rd,41.450142,-81.564568,1,2.5,Fast Food,other,other,,,,,,,,,,,,,,,FALSE,,,,,,,3,FALSE,,,,,,,,,,,,,,
Girves Brown Derby,18332 Bagley Rd,41.373934,-81.830332,2,3,Steakhouses,other,other,TRUE,TRUE,free,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,68,FALSE,12:00:00,21:00:00,16:00:00,21:30:00,16:00:00,21:30:00,16:00:00,21:30:00,16:00:00,21:30:00,15:00:00,22:30:00,13:00:00,22:30:00
Popeyes Louisiana Kitchen,2903 Clark Ave,41.469672,-81.701686,1,2,Fast Food,other,other,TRUE,FALSE,no,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,TRUE,10:30:00,22:00:00,10:30:00,23:00:00,10:30:00,23:00:00,10:30:00,23:00:00,10:30:00,23:00:00,10:30:00,23:00:00,10:30:00,23:00:00
Moriarty's Pub,1912 E 6th St,41.500455,-81.6896589,1,3.5,Bars,other,other,FALSE,FALSE,,full_bar,TRUE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,,,,,,,,,,,,,,
Victoria's Deli & Restaurant,6779 Ames Rd,41.3797943,-81.7467179,1,3.5,Delis,other,other,TRUE,FALSE,no,none,FALSE,,TRUE,FALSE,,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,17,TRUE,7:00:00,15:00:00,7:00:00,15:00:00,7:00:00,15:00:00,7:00:00,15:00:00,7:00:00,15:00:00,7:00:00,15:00:00,7:00:00,15:00:00
Sbarro Pizza,1301 E 9th St,41.5049336,-81.6895088,,2.5,other,Italian,other,,,,,,,,,,,,,,,FALSE,,,,,,,3,FALSE,,,,,,,,,,,,,,
The Wash House And Cafe,15149 Lorain Ave,41.4522941,-81.8029915,,5,Cafes,other,other,,,free,,TRUE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,FALSE,7:00:00,23:00:00,7:00:00,23:00:00,7:00:00,23:00:00,7:00:00,23:00:00,7:00:00,23:00:00,7:00:00,23:00:00,7:00:00,23:00:00
