name,address,latitude,longitude,RestaurantsPriceRange2,stars,business_type,region,veggy,GoodForKids,RestaurantsDelivery,WiFi,Alcohol,OutdoorSeating,garage,lot,valet,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,breakfast,brunch,lunch,dinner,dessert,latenight,romantic,intimate,upscale,casual,trendy,classy,RestaurantsReservations,review_count
China House,7413 Memphis Ave,41.4398212,-81.7363194,1,2,other,Chinese,other,TRUE,TRUE,no,none,FALSE,FALSE,TRUE,FALSE,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10
Dimitri's Family Restaurant,10945 Lorain Ave,41.4637154,-81.7625088,1,2,other,other,other,TRUE,TRUE,free,none,FALSE,FALSE,FALSE,FALSE,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12
McDonald's,3782 W 150th St,41.45149917,-81.80190459,1,1.5,Fast Food,other,other,TRUE,TRUE,free,none,,FALSE,FALSE,FALSE,5:0-4:0,5:0-4:0,5:0-4:0,5:0-4:0,5:0-4:0,5:0-4:0,5:0-4:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32
Sammy's Beach Bar & Grill,"5300 Riverside Dr, Concourse A",41.41240532,-81.83864946,2,1.5,Bars,other,other,FALSE,FALSE,free,full_bar,FALSE,FALSE,FALSE,FALSE,5:0-20:0,5:0-20:0,5:0-20:0,5:0-20:0,5:0-20:0,5:0-20:0,5:0-19:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,135
Georgio Oven Fresh Pizza,22019 Emery Rd,41.4355949,-81.5236064,2,1.5,other,other,other,TRUE,TRUE,no,none,FALSE,,,,12:0-21:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,,,,,,,,,,,,,FALSE,3
Taco Bell,1531 W. 117th Street,41.479907,-81.768805,1,3,Fast Food,Mexican,other,TRUE,TRUE,no,none,FALSE,FALSE,FALSE,FALSE,7:0-4:0,7:0-4:0,7:0-4:0,7:0-4:0,7:0-4:0,7:0-4:0,7:0-4:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16
Edison's Pizza Kitchen,2373 Professor Ave,41.4802453,-81.6849536,2,4,other,other,other,TRUE,FALSE,no,none,TRUE,FALSE,FALSE,FALSE,14:0-22:0,16:0-0:0,16:0-0:0,16:0-0:0,16:0-0:0,16:0-2:30,13:0-2:30,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,192
Lady Luck MTS Bar & Grill,19309 Nottingham Rd,41.5716627,-81.5435792,2,5,Bars,other,other,FALSE,FALSE,free,full_bar,TRUE,FALSE,TRUE,FALSE,11:30-0:0,11:0-2:30,11:0-2:30,11:0-2:30,16:0-2:30,11:0-2:30,15:0-2:30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5
Pho Thang Cafe,815 Superior Ave E,41.5024433,-81.6893526,2,4,other,Vietnamese,other,TRUE,TRUE,free,beer_and_wine,FALSE,FALSE,FALSE,FALSE,11:0-19:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,285
Ohio Kabob Grill,3359 W 117 St,41.4611581,-81.7685336,2,4.5,Fast Food,Mediterranean,other,TRUE,TRUE,free,none,FALSE,FALSE,TRUE,FALSE,11:0-21:0,16:0-21:0,16:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,120
Mike & Dee's Diner,"629 Euclid Ave, Ste 102",41.5001855,-81.688767,1,4,Event Planning & Services,other,other,TRUE,TRUE,free,none,FALSE,TRUE,FALSE,TRUE,,6:30-14:0,6:30-14:0,6:30-14:0,6:30-14:0,6:30-14:0,8:0-13:0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,74
Guys Pizza Co,538 Superior Ave,41.5010667,-81.6902877,1,3,Burgers,other,other,TRUE,TRUE,free,none,FALSE,FALSE,FALSE,FALSE,11:0-0:30,11:0-0:30,11:0-0:30,11:0-0:30,11:0-0:30,11:0-3:30,11:0-3:30,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,133
Fahrenheit,2417 Professor Ave,41.4797274,-81.6845085,3,4,Bars,Asian Fusion,other,FALSE,FALSE,no,full_bar,TRUE,FALSE,FALSE,TRUE,10:30-15:30,17:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0,17:0-1:0,17:0-1:0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,302
McDonald's,1540 E 55th St,41.51675081,-81.65247538,1,3.5,Fast Food,other,other,TRUE,TRUE,,,,,,,5:0-4:0,5:0-4:0,5:0-4:0,5:0-4:0,5:0-4:0,5:0-4:0,5:0-4:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,10
Chipotle Mexican Grill,11452 Euclid Ave,41.50979483,-81.60396249,1,1.5,Fast Food,Mexican,other,TRUE,FALSE,no,none,TRUE,FALSE,FALSE,FALSE,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,72
Wilbert's Food & Music,812 Huron Ave,41.49791643,-81.68587467,1,4,Bars,other,other,FALSE,FALSE,free,full_bar,TRUE,FALSE,TRUE,FALSE,10:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-2:0,9:0-2:0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,73
City Tap,748 Prospect Ave E,41.4985517,-81.687095,2,3.5,Bars,other,other,FALSE,FALSE,no,full_bar,TRUE,,FALSE,FALSE,11:0-2:30,18:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,144
EDWINS Leadership and Restaurant Institute,13101 Shaker Sq,41.48423505,-81.59139678,3,5,other,French,other,FALSE,FALSE,free,full_bar,TRUE,FALSE,FALSE,TRUE,,16:0-22:0,16:0-22:0,16:0-22:0,16:0-23:30,16:0-23:30,16:0-23:30,FALSE,FALSE,FALSE,TRUE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,191
Zeppe's Pizzeria,5559 Wilson Mills Rd,41.539547,-81.4792521,1,4,Event Planning & Services,Italian,other,TRUE,TRUE,free,none,FALSE,FALSE,TRUE,FALSE,12:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17
Phoenix Coffee Bar,"3000 Bridge Ave, Ste A",41.48418341,-81.70885291,1,4.5,Cafes,other,other,FALSE,FALSE,free,none,TRUE,FALSE,TRUE,FALSE,8:0-18:0,6:30-19:0,6:30-19:0,6:30-19:0,6:30-19:0,6:30-19:0,7:30-19:0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,117
B and G Tavern,4150 Lorain Ave,41.4801157,-81.7146163,,4.5,other,other,other,FALSE,FALSE,,full_bar,,FALSE,FALSE,FALSE,,,21:30-2:30,21:30-2:30,21:30-2:30,21:30-2:30,21:30-2:30,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7
China One,2765 E 55th St,41.4832268,-81.6506821,,2,other,Chinese,other,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,6
Hyde Park Prime Steakhouse,123 W Prospect Ave,41.49750814,-81.69295939,3,4,Steakhouses,other,other,FALSE,FALSE,free,full_bar,FALSE,FALSE,FALSE,FALSE,,,16:0-0:0,16:30-21:30,16:30-21:30,16:30-22:30,16:30-22:30,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,75
Cebars,591 E 185th St,41.59138393,-81.54980185,1,3,Bars,other,other,,,,full_bar,FALSE,FALSE,FALSE,FALSE,14:0-2:0,14:0-2:0,14:0-2:0,14:0-2:0,14:0-2:0,14:0-2:0,14:0-2:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8
Happy's Pizza,7412 Detroit Ave,41.4827699,-81.7362458,1,2,other,other,other,FALSE,TRUE,no,none,FALSE,,,,,,10:0-23:45,0:0-23:45,10:0-23:45,10:0-23:45,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23
Penn Station East Coast Subs,6258 Mayfield Rd,41.5196451,-81.454055,1,3.5,other,other,other,TRUE,FALSE,free,none,FALSE,FALSE,FALSE,FALSE,11:30-20:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22
Papa John's Pizza,6649 Pearl Rd,41.3817914,-81.7799624,1,2.5,other,other,other,FALSE,TRUE,no,none,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7
The Rib Cage,1830 W 25th St,41.4861069,-81.705329,,3.5,Bars,other,other,,TRUE,free,full_bar,TRUE,FALSE,FALSE,FALSE,11:30-0:0,16:0-0:0,16:0-0:0,16:0-2:30,16:0-2:30,11:30-2:30,11:30-2:30,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,27
Burger King,16511 Harvard Rd,41.450142,-81.564568,1,2.5,Fast Food,other,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
Girves Brown Derby,18332 Bagley Rd,41.373934,-81.830332,2,3,Steakhouses,other,other,TRUE,TRUE,free,full_bar,FALSE,FALSE,FALSE,FALSE,12:0-21:0,16:0-21:30,16:0-21:30,16:0-21:30,16:0-21:30,15:0-22:30,13:0-22:30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,68
Popeyes Louisiana Kitchen,2903 Clark Ave,41.469672,-81.701686,1,2,Fast Food,other,other,TRUE,FALSE,no,,FALSE,FALSE,TRUE,FALSE,10:30-22:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18
Moriarty's Pub,1912 E 6th St,41.500455,-81.6896589,1,3.5,Bars,other,other,FALSE,FALSE,,full_bar,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22
Victoria's Deli & Restaurant,6779 Ames Rd,41.3797943,-81.7467179,1,3.5,Delis,other,other,TRUE,FALSE,no,none,FALSE,,TRUE,FALSE,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,17
Sbarro Pizza,1301 E 9th St,41.5049336,-81.6895088,,2.5,other,Italian,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
The Wash House And Cafe,15149 Lorain Ave,41.4522941,-81.8029915,,5,Cafes,other,other,,,free,,TRUE,FALSE,FALSE,FALSE,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7
Patino's Pizza & Restaurant,14304 Puritas Ave,41.433924,-81.7944648,1,3.5,other,other,other,,TRUE,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,FALSE,3
Market Creations,1100 Superior Ave,41.50187144,-81.68624676,1,2.5,Bars,Asian Fusion,other,FALSE,FALSE,free,none,TRUE,,,,,7:0-14:30,7:0-14:30,7:0-14:30,17:0-19:0,17:0-19:0,,,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,13
Mr. Hero,523 E 185th St,41.5935435,-81.549487,,4.5,Fast Food,other,other,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,3
Sans Souci Restaurant,24 Public Sq,41.4986115,-81.6944707,3,3,Event Planning & Services,Mediterranean,other,FALSE,FALSE,no,full_bar,FALSE,FALSE,FALSE,FALSE,17:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,17:30-22:0,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,23
Susy's Soup & Deli,"1701 E 12th St, Reserve Square",41.50305896,-81.68540632,,4.5,Delis,other,other,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8
Famous Gyro George,3965 Lee Rd,41.45145897,-81.56449288,2,2,other,other,other,,,,,,FALSE,TRUE,FALSE,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,6
Mr Hero,3650 W 117th St,41.4537275,-81.7694309,,2.5,other,other,other,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,3
Urban Kitchen & Deli,9751 Chester Ave,41.505688,-81.61949,1,4.5,Delis,other,other,TRUE,TRUE,free,none,TRUE,FALSE,FALSE,FALSE,,,8:0-20:30,8:0-20:30,8:0-20:30,8:0-20:30,9:0-20:30,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,88
Yours Truly Restaurants,13228 Shaker Sq,41.483483,-81.589566,1,3,Burgers,other,other,TRUE,TRUE,free,beer_and_wine,TRUE,FALSE,FALSE,FALSE,7:30-15:0,6:30-15:0,6:30-15:0,6:30-15:0,6:30-15:0,6:30-15:0,6:30-15:0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,93
Melt Ballpark,"2401 Ontario St, Right Field District",41.49634163,-81.68408373,2,2,other,other,other,TRUE,FALSE,no,,TRUE,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,7
Slyman's Restaurant,3106 Saint Clair Ave NE,41.5128706,-81.6712426,2,4.5,other,other,other,TRUE,FALSE,free,none,FALSE,FALSE,FALSE,FALSE,,6:0-14:30,6:0-14:30,6:0-14:30,6:0-14:30,6:0-14:30,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,457
Au Bon Pain,200 Public Sq,41.49976936,-81.6923346,1,3,Fast Food,other,other,TRUE,,,none,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6
Blue Habanero,6416 Detroit Ave,41.4843404,-81.7299508,2,4,Bars,Mexican,other,FALSE,,free,full_bar,TRUE,FALSE,TRUE,FALSE,11:0-21:30,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-0:0,11:0-0:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,103
McDonald's,6332 Broadway Ave,41.46258637,-81.64657384,1,2,Fast Food,other,other,TRUE,TRUE,,,,,,,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-0:0,6:0-0:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7
strEat Mobile Bistro,801 W Superior Ave,41.4961829,-81.6972642,1,4.5,Cafes,other,other,TRUE,FALSE,,none,TRUE,,,,9:0-23:30,9:0-23:30,9:0-23:30,9:0-23:30,9:0-23:30,9:0-23:30,9:0-23:30,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
Little Italy's Feast of the Assumption,12021 Mayfield Rd,41.50893736,-81.59871681,,4,Arts & Entertainment,Italian,other,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
Marco's Pizza,14121 Lorain Ave,41.4544134,-81.7922562,2,2,other,other,other,TRUE,TRUE,free,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,14
Main Gate Restaurant,3900 Orange Ave,41.488112,-81.659801,,5,other,other,other,,,,,,,,,,4:0-13:0,4:0-13:0,4:0-13:0,4:0-13:0,4:0-13:0,6:30-21:30,,,,,,,,,,,,,,4
Pit Stop Deli,19609 Puritas,41.4338967,-81.8387967,1,4,Delis,other,other,FALSE,FALSE,,,,FALSE,TRUE,FALSE,8:0-21:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-23:0,8:0-23:0,,,,,,,,,,,,,FALSE,13
Provenance,11150 E Blvd,41.509041,-81.6120703,2,4,Bars,other,other,TRUE,FALSE,free,full_bar,TRUE,TRUE,FALSE,FALSE,11:0-15:0,,11:30-15:0,17:0-21:0,11:30-15:0,17:0-21:0,11:30-15:0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,85
Panini's on Coventry,1825 Coventry Rd,41.5099073,-81.5797143,2,2.5,Bars,other,other,FALSE,FALSE,free,full_bar,TRUE,TRUE,FALSE,FALSE,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,96
East End Restaurant & Bar,1330 Old River Rd,41.49785322,-81.70226366,2,3.5,Bars,other,other,FALSE,FALSE,free,full_bar,TRUE,FALSE,TRUE,FALSE,13:0-2:30,17:0-2:30,17:0-2:30,17:0-2:30,17:0-2:30,17:0-2:30,13:0-2:30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,52
Scotti's Italian Eatery,882 E 185th St,41.5834199,-81.550047,2,4,other,Italian,other,TRUE,FALSE,no,full_bar,TRUE,FALSE,TRUE,FALSE,,11:30-21:30,11:30-21:30,11:30-21:30,11:30-21:30,11:30-21:30,16:0-21:30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,61
Marco's Pizza,4163 Mayfield Rd,41.5210509,-81.5304425,1,3.5,other,other,other,TRUE,TRUE,no,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11
Taste of China,25995 Highland Rd,41.5531643,-81.498089,2,4,other,Chinese,other,TRUE,TRUE,no,none,FALSE,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24
MotorMouth Food Truck,,41.4857101,-81.6966306,,4,other,other,other,,FALSE,no,none,,,,,,,,,,,,,,,,,,,,,,,,FALSE,13
Rally's,3040 Carnegie Ave,41.4999894,-81.6663746,,2.5,Fast Food,other,other,,,,,,,,,10:0-4:0,10:0-4:0,10:0-4:0,10:0-4:0,10:0-4:0,10:0-5:0,10:0-5:0,,,,,,,,,,,,,,7
Kim's Wings,14909 Saint Clair Ave,41.5529428,-81.5776152,1,4,other,other,other,TRUE,FALSE,no,none,FALSE,FALSE,TRUE,FALSE,10:0-20:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-2:0,10:0-3:0,10:0-3:0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,39
The Corner Alley,402 Euclid Ave,41.499507,-81.689842,2,3,Bars,other,other,TRUE,FALSE,free,full_bar,TRUE,TRUE,FALSE,TRUE,11:30-0:0,,11:30-0:0,11:30-0:0,11:30-0:0,11:30-2:0,11:30-2:0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,None,248
Congin's Pizza,18812 Nottingham Rd,41.5736171,-81.5479404,2,4,other,Italian,other,FALSE,TRUE,no,none,FALSE,,,,16:0-20:30,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21
Sakura,530 Euclid Ave,41.499097,-81.68919,1,4,Bars,Chinese,other,TRUE,TRUE,no,none,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13
Wendy's,12000 Buckeye Rd,41.4803307,-81.5988434,1,1,Fast Food,other,other,,,,,FALSE,,,,11:0-22:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-0:0,10:30-0:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7
Daily Press,6604 Detroit Ave,41.48386685,-81.73108419,2,4.5,Bars,other,other,TRUE,FALSE,free,none,FALSE,FALSE,FALSE,FALSE,9:0-17:0,7:0-17:30,7:0-17:30,7:0-17:30,7:0-17:30,7:0-17:30,9:0-17:0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,44
Scorchers Casual Eatery & Draft House,5039 Westlawn Rd,41.4231811,-81.5096736,2,3,Bars,other,other,FALSE,TRUE,no,full_bar,TRUE,FALSE,FALSE,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Cafe 1845,1900 E 9th St,41.5006718,-81.6882183,1,3,Event Planning & Services,other,other,TRUE,FALSE,no,none,TRUE,,,,,,,,,,,,,,,,,,,,,,,FALSE,10
Toast,1365 W 65th St,41.4849988,-81.7299972,2,4,Bars,other,other,FALSE,FALSE,free,full_bar,TRUE,FALSE,FALSE,FALSE,10:30-23:0,,16:30-23:0,16:30-23:0,16:30-23:0,16:30-1:0,10:30-1:0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,150
Gionino's Pizzeria,3314 Warren Rd,41.463196,-81.8022459,1,3.5,other,other,other,FALSE,TRUE,no,none,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32
Giant Eagle,3050 W 117th St,41.4689177,-81.7716954,2,2.5,Delis,other,other,TRUE,FALSE,no,none,FALSE,FALSE,TRUE,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35
IHOP,3511 Steelyard Dr,41.45914,-81.6905,2,2.5,Burgers,other,other,TRUE,FALSE,free,none,FALSE,FALSE,TRUE,FALSE,0:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-0:0,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,48
Equal Exchange Espresso Bar,900 Euclid Ave,41.5000812,-81.6861086,,5,Cafes,other,other,TRUE,,,,,FALSE,FALSE,FALSE,9:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,9:0-21:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,3
Daves Cosmic Subs,3900 Wildlife Way,41.44681755,-81.7125721,2,4,other,other,other,TRUE,FALSE,no,none,TRUE,FALSE,FALSE,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8
Zen Cuisine,401 Euclid Ave,41.4999744,-81.6902403,1,4.5,other,Chinese,other,TRUE,FALSE,no,none,FALSE,,,,,11:0-15:0,11:0-15:0,11:0-15:0,11:0-15:0,11:0-15:0,11:0-15:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25
Panaderia Las Villas & Deli,3466 W 41st St,41.46007154,-81.7134157,,4,Delis,Latin American,other,,,,,,FALSE,FALSE,FALSE,6:0-19:0,6:0-19:0,6:0-19:0,6:0-19:0,6:0-19:0,6:0-19:0,6:0-19:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,12
Quaker Steak & Lube,"5300 Riverside Dr, Concourse B - Inside the Airport",41.411381,-81.841295,2,3.5,Fast Food,other,other,TRUE,FALSE,free,full_bar,FALSE,FALSE,FALSE,FALSE,4:0-20:0,4:0-20:45,4:0-20:45,4:0-20:45,4:0-20:45,4:0-20:45,4:0-18:15,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,43
Kenko Sushi & Teriyaki,11312 Euclid Ave,41.5083737,-81.6056045,1,4,Bars,Japanese,other,TRUE,,free,none,TRUE,TRUE,TRUE,FALSE,12:0-21:0,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,12:0-21:0,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,144
Grayton Road Tavern,4760 Grayton Rd,41.4266068,-81.8444322,2,3.5,Bars,other,other,FALSE,FALSE,free,full_bar,TRUE,FALSE,,FALSE,10:0-2:30,9:0-2:30,9:0-2:30,9:0-2:30,9:0-2:30,6:0-2:30,8:0-2:30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,95
Washington Place Bistro,2203 Cornell Rd,41.504454,-81.600514,2,4,Event Planning & Services,other,other,FALSE,FALSE,free,full_bar,TRUE,FALSE,TRUE,TRUE,10:0-21:0,,16:0-22:0,16:0-22:0,16:0-22:0,16:0-23:0,10:0-20:0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,168
